year,ID_NUMBER,FACILITY_NAME,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,actual,predicted
2017,WVR000530683,STAPLES THE OFFICE SUPERSTORE EAST INC - STORE #0845,160 PATRICK HENRY WAY,CHARLES TOWN,WV,25414,1,1
2017,WVD981039746,VICTOR'S CLEANERS AND LAUNDERERS,729 6TH AVE,HUNTINGTON,WV,25701,1,1
2017,OKR000028092,NALCO COMPANY - MCALESTER ,5705 TRIAD RD,MCALESTER,OK,74501,1,1
2017,TND007017288,"W M BARR & COMPANY, INC",2105 CHANNEL AVE,MEMPHIS,TN,38113,0,1
2017,TND007017288,"W M BARR & COMPANY, INC",2105 CHANNEL AVE,MEMPHIS,TN,38113,0,1
2017,RID062303961,FATTIES GARAGE LLC,300 FRANKLIN ST FRONT,BRISTOL,RI,2809,1,1
2017,KSD007241185,METAL FINISHING COMPANY INC,1423 S MCLEAN BLVD,WICHITA,KS,67213,1,1
2017,KSR000018358,GKN AEROSPACE PRECISION MACHINING INC,429 N WEST RD,WELLINGTON,KS,67152,1,1
2017,WAH000012682,HOME DEPOT 4714,5101 E SPRAGUE AVE,SPOKANE,WA,99212,1,1
2017,WAH000026548,ZEP INC,21019 77TH AVE S,KENT,WA,98032,0,1
2017,IND183212588,DOW CHEMICAL,111 S PROGRESS DR E,KENDALLVILLE,IN,46755,0,1
2017,ALR000045948,FEDEX FREIGHT INC,6500 FEDEX WAY,MADISON,AL,35756,0,1
2017,ALR000060020,POLARIS INDUSTRIES INC.- HUNTSVILLE,7049 GREENBRIER PARKWAY NW,MADISION,AL,35756,1,1
2017,TNR000042838,"DIVERSIFIED POWER INTERNATIONAL, LLC",414 CENTURY COURT,PINEY FLATS,TN,37686,1,1
2017,MAC300006863,DYNAMIC CHROMIUM INDUSTRIES INC,50 PARKER ST,NEWBURYPORT,MA,1950,1,1
2017,KYR000058305,TAICA CUBIC PRINTING KY,3005 CORPORATE DRIVE,WINCHESTER,KY,40391,1,1
2017,SCD052944295,BASF CORPORATION,1215 GREENVILLE HWY,CENTRAL,SC,29630,1,1
2017,WID980826176,APOGEE WAUSAU GROUP INC LINETEC DIV,7500 STEWART AVE,WAUSAU,WI,54401-9052,1,1
2017,MAC300019197,CVS PHARMACY 0321,95 WASHINGTON ST,CANTON,MA,2021,1,1
2017,FLD984217695,LABELLE FORD,831 S BRIDGE ST,LABELLE,FL,33935-4443,1,1
2017,MAC300016896,CVS PHARMACY 0278,833 MASSACHUSETTS AVE,ARLINGTON,MA,2476,1,1
2017,ARR000025858,"FISHING HOLDINGS, LLC.",470 WEST INDUSTRIAL PARK ROAD,FLIPPIN,AR,72634,0,1
2017,WVR000519298,WAYNES BODY SHOP,150364 DANIEL BOONE PARKWAY,ANDREW,WV,25154,0,1
2017,WVD099517385,NORTHWEST PIPE CO,183 NORTHWEST DR,WASHINGTON,WV,26181,1,1
2017,KSR000502302,RELIANCE LABEL SOLUTIONS,205 N GOLD ST,PAOLA,KS,66071,1,1
2017,WAD045684990,BOYER LOGISTICS INC,7318 4TH AVE S,SEATTLE,WA,98108,1,1
2017,WAH000022071,JEFFERSON HEALTHCARE,834 SHERIDAN ST,PORT TOWNSEND,WA,98368,1,1
2017,WAD988509048,UPS VANCOUVER,6609 NE ST JOHNS RD,VANCOUVER,WA,98661,1,1
2017,WAH000051990,AVANTECH INC,2277 HENDERSON LOOP,RICHLAND,WA,99354,0,1
2017,FLD980839013,PURECOAT INTERNATIONAL,3301 ELECTRONICS WAY,WEST PALM BEACH,FL,33407-4636,1,1
2017,KYD062958889,"LLFLEX, LLC - LOUISVILLE LAMINATING PLANT",1225 WEST BURNETT AVE,LOUISVILLE,KY,40210,1,1
2017,LAD985170596,BERRY CONTRACTING DBA BAY LTD.,430 FORD INDUSTRIAL RD (BAY WEST),AMELIA,LA,70340,1,1
2017,OHR000204933,S&D AUTO REPAIR INC ,3265 MCKINLEY AVE,COLUMBUS,OH,43204,1,1
2017,FLR000181347,KAMAN AEROSTRUCTURES DIVISION,780 WHITTAKER RD,JACKSONVILLE,FL,32218-5793,1,1
2017,SCR000773135,ROY METAL FINISHING CO INC MCDOUGALL COU,120 MCDOUGALL CT,GREENVILLE,SC,29607,1,1
2017,WAD988488391,SAINT JOSEPH HOSPITAL,2901 SQUALICUM PKWY,BELLINGHAM,WA,98225,1,1
2017,NVR000075333,CARBOLINE COMPANY - DAYTON,95 AIRPARK VISTA BLVD,DAYTON,NV,89403,1,1
2017,MOD000823252,DOE RUN COMPANY VIBURNUM THE,500 CASTEEL DR,VIBURNUM,MO,65566,1,1
2017,MAC300105533,MERIDIAN INDUSTRIAL GROUP,529 SOUTHEAST ST,HOLYOKE,MA,1040,0,1
2017,ARR000028563,BIG RIVER STEEL LLC,2027 EAST STATE HWY 198,OSCEOLA,AR,72370,1,1
2017,OHR000192054,WAGERS AUTO BODY,3864 N RIVERSIDE DR,MIDDLETOWN,OH,45011,1,1
2017,FLR000073726,DELUXE CLEANERS,6005 POWERS AVE STE 110,JACKSONVILLE,FL,32217-2280,1,1
2017,ILR000167775,KESTER INC,940 W THORNDALE AVE,ITASCA,IL,60143-1341,1,1
2017,MOD981719370,HILL PLATING INC,1547 E FLORIDA,SPRINGFIELD,MO,65803,0,1
2017,CAD981453871,BIO-RAD LABORATORIES,3110 REGATTA BOULEVARD,RICHMOND,CA,94804-6427,1,1
2017,TNR000020974,"APPALACHIAN ENVIRONMENTAL RESOURCES, INC.",402A STEEL STREET,JOHNSON CITY,TN,37601,0,1
2017,PRR000025833,SANOFI-AVENTIS PUERTO RICO INC,SECTOR LA MUDA CARR #1 KM 21.1,GUAYNABO,PR,970,1,1
2017,NYD987020138,HOME DEPOT #HD1209,401 INDEPENDANCE PLZ,SELDEN,NY,11784,1,1
2017,NJD001212695,RUST-OLEUM CORP,173 BELMONT DR,SOMERSET,NJ,8873,0,1
2017,IND081005795,INTEGRATED ENERGY TECHNOLOGIES INC,225 MORGAN AVE BLDG 2,EVANSVILLE,IN,47710-2515,1,1
2017,WAH000049692,AMSPEC FERNDALE,1350 SLATER RD STE 9,FERNDALE,WA,98248,1,1
2017,WAH000043430,VAUPELL EVERETT,11323 COMMANDO RD,EVERETT,WA,98204,1,1
2017,IAR000510560,QUALITY MANUFACTURING CORPORATION,4300 NW URBANDALE DR,URBANDALE,IA,50322,1,1
2017,WVD988796751,GREEN SUSTAINABLE SOLUTIONS LLC,3001 GATEMAN DR,PARKERSBURG,WV,26101,1,1
2017,WVD988799144,MILLERS ELECTRIC CO INC,113 TAVERN RD,MARTINSBURG,WV,25401,1,1
2017,WVR000001818,MONRO MUFFLER & BRAKE,908 GRAND CENTRAL AVE,VIENNA,WV,26105,1,1
2017,VAD988171369,W.E.L. ENTERPRISES,12236 RICHMOND HIGHWAY,CONCORD,VA,24538,1,1
2017,WAH000001495,SUNSTEEL LLC SUNNYSIDE,2002 MORGAN RD,SUNNYSIDE,WA,98944,1,1
2017,INR000019596,INDUSTRIAL SERVICE GROUP,5430 W 86TH ST,INDIANAPOLIS,IN,46268,1,1
2017,AZD008397127,ASARCO - HAYDEN SMELTER,640 ASARCO AVE,HAYDEN,AZ,85135,1,1
2017,TND004035168,NASHVILLE WIRE PRODUCTS INC - DRIFTWOOD DIV.,295 DRIFTWOOD AVE,NASHVILLE,TN,37210,0,1
2017,TND004035168,NASHVILLE WIRE PRODUCTS INC - DRIFTWOOD DIV.,295 DRIFTWOOD AVE,NASHVILLE,TN,37210,0,1
2017,TND004035168,NASHVILLE WIRE PRODUCTS INC - DRIFTWOOD DIV.,295 DRIFTWOOD AVE,NASHVILLE,TN,37210,0,1
2017,TNR000042952,"LOWE'S OF PARIS, #1789",117 MEMORIAL DRIVE,PARIS,TN,38242,1,1
2017,PA0000131680,APPLE PRESS LTD,307 COMMERCE DR,EXTON,PA,19341-2614,0,1
2017,WAD093687622,BATTELLE MARINE SCIENCES LAB,1529 W SEQUIM BAY RD,SEQUIM,WA,98382,0,1
2017,MPR000128876,ALLIED PACIFIC ENVIRONMENTAL CONSULTING,CROSS ISL RD AT VESTCOR VILLAG,CAPITOL HILL,MP,96950,0,1
2017,MPR000128868,COMMONWEALTH PORT AUTHORITY INTL AIRPORT,SAIPAN INTERNATIONAL AIRPORT,SAIPAN,MP,96950,1,1
2017,MPR000128868,COMMONWEALTH PORT AUTHORITY INTL AIRPORT,SAIPAN INTERNATIONAL AIRPORT,SAIPAN,MP,96950,1,1
2017,MPR000128868,COMMONWEALTH PORT AUTHORITY INTL AIRPORT,SAIPAN INTERNATIONAL AIRPORT,SAIPAN,MP,96950,1,1
2017,MPR000128868,COMMONWEALTH PORT AUTHORITY INTL AIRPORT,SAIPAN INTERNATIONAL AIRPORT,SAIPAN,MP,96950,1,1
2017,MPR000128868,COMMONWEALTH PORT AUTHORITY INTL AIRPORT,SAIPAN INTERNATIONAL AIRPORT,SAIPAN,MP,96950,1,1
2017,MPR000128868,COMMONWEALTH PORT AUTHORITY INTL AIRPORT,SAIPAN INTERNATIONAL AIRPORT,SAIPAN,MP,96950,1,1
2017,MPR000128868,COMMONWEALTH PORT AUTHORITY INTL AIRPORT,SAIPAN INTERNATIONAL AIRPORT,SAIPAN,MP,96950,1,1
2017,DED069876795,PRINTPACK INC,600 GRANTHAM LANE,NEW CASTLE,DE,19720,1,1
2017,MOD066926767,MANOR CHEMICAL CO INC,6901 HEEGE RD,ST LOUIS,MO,63123-2336,1,1
2017,CTD043037746,3M PURIFICATION INC,32 RIVER RD,STAFFORD SPRINGS,CT,6076,0,1
2017,MOD006294813,STANDARD MACHINE & MFG COMPANY,10014 BIG BEND RD,SAINT LOUIS,MO,63122-6422,1,1
2017,MOD980973044,XPO LOGSTICS FREIGHT INC XSL,8390 HALL ST,ST LOUIS,MO,63147-2316,1,1
2017,MOR000031427,ABRA AUTO BODY & GLASS,811 E TERRA LN,O FALLON,MO,63366-2747,1,1
2017,INR000002402,PATRICK INDUSTRIES INCORPORATED DBA ADORN,1808 W HIVELY AVE,ELKHART,IN,46517,1,1
2017,WAH000033909,STERLING REFERENCE LABORATORIES,2617 E L ST STE A,TACOMA,WA,98421,1,1
2017,KYR000059261,DOLLAR GENERAL STORE #187,351 EAST STEVE WARRINER DR,RUSSELL SPRINGS,KY,42642,1,1
2017,INR000129171,CQ OF MUN 9116,701 W 8TH ST,MUNCIE,IN,47304,1,1
2017,IAR000521229,CRYSTAL LAKE WIND LLC,804 310TH ST,BRITT,IA,50423,0,1
2017,OHD004199709,E L MUSTEE AND SONS INC,6911 LORAIN AVE,CLEVELAND,OH,44102,1,1
2017,RID987490349,EDGEWOOD SERVICE,1647 BROAD ST,CRANSTON,RI,2905,0,1
2017,WAD009266511,TRIUMPH ACTUATION SYSTEMS - YAKIMA,2720 W WASHINGTON AVE,YAKIMA,WA,98903,1,1
2017,MOD981722762,AEROFIL TECHNOLOGY INC,225 INDUSTRIAL PARK DR,SULLIVAN,MO,63080-1181,1,1
2017,IDD053798104,ON SEMICONDUCTOR,2300 BUCKSKIN RD,POCATELLO,ID,83201,0,1
2017,WVD045875291,CHEMOURS COMPANY FC LLC,8480 DUPONT ROAD,WASHINGTON,WV,26181,1,1
2017,SCD003346749,ANSALDO STS USA INC,645 RUSSELL ST,BATESBURG,SC,29006,1,1
2017,KSD007232333,KUHN KRAUSE INC,305 S MONROE,HUTCHINSON,KS,67501,1,1
2017,KSR000008789,LEADING TECHNOLOGY COMPOSITES,2626 W MAY,WICHITA,KS,67213,1,1
2017,KSR000501486,HOME DEPOT 2214,1907 E 17TH AVE,HUTCHINSON,KS,67501,1,1
2017,KSR000508853,PREMIER PROCESSING LLC,3002 W PAWNEE SUITE 104,WICHITA,KS,67213,1,1
2017,AZD980816920,"NXP USA, INC. - CHANDLER",1300 N ALMA SCHOOL RD,CHANDLER,AZ,85224-2939,1,1
2017,KSD007130032,THE PROCTER & GAMBLE MFG CO,1900 KANSAS AVE,KANSAS CITY,KS,66105,1,1
2017,KSD007233422,HOLLYFRONTIER EL DORADO REFINING LLC,1401 S DOUGLAS RD,EL DORADO,KS,67042,1,1
2017,KSD007233422,HOLLYFRONTIER EL DORADO REFINING LLC,1401 S DOUGLAS RD,EL DORADO,KS,67042,1,1
2017,KSD007233422,HOLLYFRONTIER EL DORADO REFINING LLC,1401 S DOUGLAS RD,EL DORADO,KS,67042,1,1
2017,KSD007233422,HOLLYFRONTIER EL DORADO REFINING LLC,1401 S DOUGLAS RD,EL DORADO,KS,67042,1,1
2017,KSD007233422,HOLLYFRONTIER EL DORADO REFINING LLC,1401 S DOUGLAS RD,EL DORADO,KS,67042,1,1
2017,KSD007233422,HOLLYFRONTIER EL DORADO REFINING LLC,1401 S DOUGLAS RD,EL DORADO,KS,67042,1,1
2017,KSD031203318,ASH GROVE CEMENT CO,1801 N SANTA FE AVE,CHANUTE,KS,66720,0,1
2017,KSD031203318,ASH GROVE CEMENT CO,1801 N SANTA FE AVE,CHANUTE,KS,66720,0,1
2017,KSR000508044,PARK AEROSPACE TECHNOLOGIES CORP,486 N OLIVER RD BLDG Z,NEWTON,KS,67114,1,1
2017,KSR000508044,PARK AEROSPACE TECHNOLOGIES CORP,486 N OLIVER RD BLDG Z,NEWTON,KS,67114,1,1
2017,WAD980988141,LP BODY SHOP INC,410 E ARLINGTON ST,YAKIMA,WA,98901,1,1
2017,NYD115502858,FORDHAM UNIVERSITY - ROSE HILL CAMPUS,441 E FORDHAM RD,BRONX,NY,10458,1,1
2017,DED002348845,INVISTA S.A.R.L.,25876 DUPONT ROAD,SEAFORD,DE,19973,1,1
2017,IND000646943,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,IN,46312,1,1
2017,IND000646943,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,IN,46312,1,1
2017,IND000646943,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,IN,46312,1,1
2017,IND000646943,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,IN,46312,1,1
2017,IND000646943,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,IN,46312,1,1
2017,IND000646943,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,IN,46312,1,1
2017,IND000646943,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,IN,46312,1,1
2017,IND000646943,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,IN,46312,1,1
2017,IND000646943,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,IN,46312,1,1
2017,INR000101139,DANCO ANODIZING,2450 DEELYN DR,WARSAW,IN,46580,1,1
2017,TXD069747608,GRAPHIC PACKAGING INTERNATIONAL TEXARKANA MILL,9978 FM 3129,QUEEN CITY,TX,75572-5342,0,1
2017,TXD980810162,COLUMBIA STREET PLANT,1020 E COLUMBIA ST,WEATHERFORD,TX,76086,0,1
2017,WAD988506903,ECOLUBE RECOVERY LLC,401 E ALEXANDER AVE BLD 326,TACOMA,WA,98421,1,1
2017,WVD077483154,MONONGALIA COUNTY GENERAL HOSPITAL,1200 J.D. ANDERSON DRIVE,MORGANTOWN,WV,26505,1,1
2017,WVD077483154,MONONGALIA COUNTY GENERAL HOSPITAL,1200 J.D. ANDERSON DRIVE,MORGANTOWN,WV,26505,1,1
2017,IAR000521807,RAINING ROSE INC,100 30TH ST DR SE,CEDAR RAPIDS,IA,52403,1,1
2017,COR000009019,CUSTOM MICROWAVE INC,24 BOSTON CT,LONGMONT,CO,80501,1,1
2017,WAD982821332,AIM AEROSPACE SUMNER INC,1516 FRYAR AVE,SUMNER,WA,98390,0,1
2017,SCD073723868,KOYO BEARINGS NORTH AMERICA LLC,2850 MAGNOLIA ST,ORANGEBURG,SC,29116,0,1
2017,SCD073723868,KOYO BEARINGS NORTH AMERICA LLC,2850 MAGNOLIA ST,ORANGEBURG,SC,29116,0,1
2017,CAD076528678,THE DOW CHEMICAL CO,901 LOVRIDGE RD,PITTSBURG,CA,94565-0000,0,1
2017,CAD076528678,THE DOW CHEMICAL CO,901 LOVRIDGE RD,PITTSBURG,CA,94565-0000,0,1
2017,CAD076528678,THE DOW CHEMICAL CO,901 LOVRIDGE RD,PITTSBURG,CA,94565-0000,0,1
2017,CAD981635741,PRIME PLATING,11321 GOSS STREET,SUN VALLEY,CA,91352-3206,0,1
2017,IND005081542,LEHIGH CEMENT COMPANY LLC,3084 W CR 225 S,LOGANSPORT,IN,46947-8476,0,1
2017,IND005081542,LEHIGH CEMENT COMPANY LLC,3084 W CR 225 S,LOGANSPORT,IN,46947-8476,0,1
2017,IND005081542,LEHIGH CEMENT COMPANY LLC,3084 W CR 225 S,LOGANSPORT,IN,46947-8476,0,1
2017,IND005081542,LEHIGH CEMENT COMPANY LLC,3084 W CR 225 S,LOGANSPORT,IN,46947-8476,0,1
2017,IND005081542,LEHIGH CEMENT COMPANY LLC,3084 W CR 225 S,LOGANSPORT,IN,46947-8476,0,1
2017,IND005081542,LEHIGH CEMENT COMPANY LLC,3084 W CR 225 S,LOGANSPORT,IN,46947-8476,0,1
2017,IND005081542,LEHIGH CEMENT COMPANY LLC,3084 W CR 225 S,LOGANSPORT,IN,46947-8476,0,1
2017,IND005081542,LEHIGH CEMENT COMPANY LLC,3084 W CR 225 S,LOGANSPORT,IN,46947-8476,0,1
2017,IND005081542,LEHIGH CEMENT COMPANY LLC,3084 W CR 225 S,LOGANSPORT,IN,46947-8476,0,1
2017,IND005081542,LEHIGH CEMENT COMPANY LLC,3084 W CR 225 S,LOGANSPORT,IN,46947-8476,0,1
2017,IND005081542,LEHIGH CEMENT COMPANY LLC,3084 W CR 225 S,LOGANSPORT,IN,46947-8476,0,1
2017,IND005081542,LEHIGH CEMENT COMPANY LLC,3084 W CR 225 S,LOGANSPORT,IN,46947-8476,0,1
2017,WID988606539,TEAM INDUSTRIES INC,1200 MALONEY RD,KAUKAUNA,WI,54130,1,1
2017,WIR000046185,AZTALAN ENGINEERING INC,100 S INDUSTRIAL DR,LAKE MILLS,WI,53551,1,1
2017,WAH000016352,ACCRA FAB INC APPLEWAY DR,23201 E APPLEWAY DR,LIBERTY LAKE,WA,99019,0,1
2017,TX8214020424,US DEPARTMENT OF THE ARMY HEADQUARTERS III CORPS,BLDG 1348 NORTH AVENUE,FORT HOOD,TX,76544-5099,1,1
2017,TX8214020424,US DEPARTMENT OF THE ARMY HEADQUARTERS III CORPS,BLDG 1348 NORTH AVENUE,FORT HOOD,TX,76544-5099,1,1
2017,TX8214020424,US DEPARTMENT OF THE ARMY HEADQUARTERS III CORPS,BLDG 1348 NORTH AVENUE,FORT HOOD,TX,76544-5099,1,1
2017,TX8214020424,US DEPARTMENT OF THE ARMY HEADQUARTERS III CORPS,BLDG 1348 NORTH AVENUE,FORT HOOD,TX,76544-5099,1,1
2017,TX8214020424,US DEPARTMENT OF THE ARMY HEADQUARTERS III CORPS,BLDG 1348 NORTH AVENUE,FORT HOOD,TX,76544-5099,1,1
2017,TX8214020424,US DEPARTMENT OF THE ARMY HEADQUARTERS III CORPS,BLDG 1348 NORTH AVENUE,FORT HOOD,TX,76544-5099,1,1
2017,TX8214020424,US DEPARTMENT OF THE ARMY HEADQUARTERS III CORPS,BLDG 1348 NORTH AVENUE,FORT HOOD,TX,76544-5099,1,1
2017,TX8214020424,US DEPARTMENT OF THE ARMY HEADQUARTERS III CORPS,BLDG 1348 NORTH AVENUE,FORT HOOD,TX,76544-5099,1,1
2017,TX8214020424,US DEPARTMENT OF THE ARMY HEADQUARTERS III CORPS,BLDG 1348 NORTH AVENUE,FORT HOOD,TX,76544-5099,1,1
2017,TX8214020424,US DEPARTMENT OF THE ARMY HEADQUARTERS III CORPS,BLDG 1348 NORTH AVENUE,FORT HOOD,TX,76544-5099,1,1
2017,TX8214020424,US DEPARTMENT OF THE ARMY HEADQUARTERS III CORPS,BLDG 1348 NORTH AVENUE,FORT HOOD,TX,76544-5099,1,1
2017,TX8214020424,US DEPARTMENT OF THE ARMY HEADQUARTERS III CORPS,BLDG 1348 NORTH AVENUE,FORT HOOD,TX,76544-5099,1,1
2017,NHD001085158,MARKEM IMAJE CORP,150 CONGRESS ST,KEENE,NH,3431,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,ILD053980272,MIDWEST SANITARY SVC INC,333 N OLD ST LOUIS RD,WOOD RIVER,IL,62095,1,1
2017,NVR000000513,CVS PHARMACY #8792,680 N. MCCARRAN BLVD.,SPARKS,NV,89431,0,1
2017,NYD002238863,G C  HANFORD MFG CO,304 ONEIDA ST,SYRACUSE,NY,13201,1,1
2017,SCR000003806,ATOTECH USA LLC,1750 OVERVIEW DR,ROCK HILL,SC,29731,1,1
2017,MDR000020792,WESTERN INDUSTRIAL MACHINING,170 AIRPORT DR,WESTMINSTER,MD,21157,1,1
2017,WAD988483004,PROVIDENCE EVERETT MEDICAL CTR COLBY CAM,14TH & COLBY,EVERETT,WA,98201,1,1
2017,WVD988780490,WVDOH - PRESTON COUNTY HEADQUARTERS,1912 ST JOE ROAD,ALBRIGHT,WV,26519,1,1
2017,NCD041048448,TRANSCONTINENTAL AC US,700 CRESTDALE ROAD,MATTHEWS,NC,28105,1,1
2017,NCD041048448,TRANSCONTINENTAL AC US,700 CRESTDALE ROAD,MATTHEWS,NC,28105,1,1
2017,NCD041048448,TRANSCONTINENTAL AC US,700 CRESTDALE ROAD,MATTHEWS,NC,28105,1,1
2017,NCD041048448,TRANSCONTINENTAL AC US,700 CRESTDALE ROAD,MATTHEWS,NC,28105,1,1
2017,NCD041048448,TRANSCONTINENTAL AC US,700 CRESTDALE ROAD,MATTHEWS,NC,28105,1,1
2017,NCD041048448,TRANSCONTINENTAL AC US,700 CRESTDALE ROAD,MATTHEWS,NC,28105,1,1
2017,NCD041048448,TRANSCONTINENTAL AC US,700 CRESTDALE ROAD,MATTHEWS,NC,28105,1,1
2017,NCD041048448,TRANSCONTINENTAL AC US,700 CRESTDALE ROAD,MATTHEWS,NC,28105,1,1
2017,NCD041048448,TRANSCONTINENTAL AC US,700 CRESTDALE ROAD,MATTHEWS,NC,28105,1,1
2017,PAD049400724,ELKINS PARK HOSP,60 E TOWNSHIP LINE RD,ELKINS PARK,PA,19117,0,1
2017,MID981000615,SAFETY KLEEN SYSTEMS INC,2700 MULLINS CT NW,GRAND RAPIDS,MI,49534,1,1
2017,MID981000615,SAFETY KLEEN SYSTEMS INC,2700 MULLINS CT NW,GRAND RAPIDS,MI,49534,1,1
2017,MID981000615,SAFETY KLEEN SYSTEMS INC,2700 MULLINS CT NW,GRAND RAPIDS,MI,49534,1,1
2017,MID006018485,MICHIGAN SPRING AND STAMPING,2700 WICKHAM DR,MUSKEGON,MI,49441,1,1
2017,MOR000501965,WHISK PRODUCTS INC,130 ENTERPRISE DR,WENTZVILLE,MO,63385-5544,0,1
2017,DED982572059,SYNTHESIS TECHNOLOGIES INC,785 DAWSON DRIVE,NEWARK,DE,19713,0,1
2017,SCR000766006,CATERPILLAR HYDRAULIC CYLINDER GROUP,650 JEFFERSON RD,SUMTER,SC,29153,1,1
2017,VTD980912281,PBM NUTRITIONALS LLC,147 INDUSTRIAL PARK RD,GEORGIA,VT,5468,0,1
2017,NHD510211147,ALBANY ENGINEERED COMPOSITES,85 INNOVATION DR,ROCHESTER,NH,3867,0,1
2017,KYD068339761,INTELLIGRATED SYSTEMS,1524 LEBANON RD,DANVILLE,KY,40422,1,1
2017,KYD985094911,CHI ST. JOSEPH HEALTH DBA ST. JOSEPH HOSPITAL EAST,150 NORTH EAGLE CREEK DR,LEXINGTON,KY,40509,1,1
2017,OHD071650709,THE OHIO STATE UNIVERSITY - RCRL,1314 KINNEAR RD,COLUMBUS,OH,43212,0,1
2017,MNS000131755,"DAKTRONICS,INC",202 INDUSTRIAL DR,REDWOOD FALLS,MN,56283,1,1
2017,MNS000131755,"DAKTRONICS,INC",202 INDUSTRIAL DR,REDWOOD FALLS,MN,56283,1,1
2017,MNS000131755,"DAKTRONICS,INC",202 INDUSTRIAL DR,REDWOOD FALLS,MN,56283,1,1
2017,MNS000131755,"DAKTRONICS,INC",202 INDUSTRIAL DR,REDWOOD FALLS,MN,56283,1,1
2017,MNS000131755,"DAKTRONICS,INC",202 INDUSTRIAL DR,REDWOOD FALLS,MN,56283,1,1
2017,MNS000131755,"DAKTRONICS,INC",202 INDUSTRIAL DR,REDWOOD FALLS,MN,56283,1,1
2017,MNS000131755,"DAKTRONICS,INC",202 INDUSTRIAL DR,REDWOOD FALLS,MN,56283,1,1
2017,MNS000131755,"DAKTRONICS,INC",202 INDUSTRIAL DR,REDWOOD FALLS,MN,56283,1,1
2017,MND985764273,SWANSON & YOUNGDALE INC.,6565 WEST 23RD STREET,ST LOUIS PARK,MN,55426-0000,1,1
2017,MND981192800,DBL LABS,6650 SAUKVIEW DR,ST. CLOUD,MN,56303,1,1
2017,OHD004263653,FORD MOTOR COMPANY - SHARONVILLE TRANSMISSION PLANT,3000 SHARON RD,CINCINNATI,OH,45241,0,1
2017,RID001191931,DFI ELECTROPLATING,50 WATERMAN AVE,NORTH PROVIDENCE,RI,02911-0000,0,1
2017,RID001191931,DFI ELECTROPLATING,50 WATERMAN AVE,NORTH PROVIDENCE,RI,02911-0000,0,1
2017,RID001191931,DFI ELECTROPLATING,50 WATERMAN AVE,NORTH PROVIDENCE,RI,02911-0000,0,1
2017,RID001191931,DFI ELECTROPLATING,50 WATERMAN AVE,NORTH PROVIDENCE,RI,02911-0000,0,1
